sequence_number,V_allele,D_allele,J_allele
40373,ighv3-23*01,ighd3-16*01,ighj4*02
40374,ighv2-26*02,ighd1-20*01,ighj3*02
40375,ighv1-69d*01,ighd3-9*01,ighj4*03
40376,ighv4-30-2*03,ighd6-6*01,ighj4*02
40377,ighv4-30-4*01,ighd3-22*01,ighj4*02
40378,ighv1-45*01,ighd2-15*01,ighj4*03
40379,ighv2-5*02,ighd6-19*01,ighj4*03
40380,ighv3-9*01,ighd3-10*01,ighj6*04
40381,ighv1-45*01,ighd6-13*01,ighj6*01
40382,ighv1-46*03,ighd6-19*01,ighj4*02
40383,ighv3-53*02,ighd3-22*01,ighj4*03
40384,ighv4-30-4*01,ighd3-16*01,ighj6*04
40385,ighv6-1*01,ighd3-10*01,ighj4*02
40386,ighv1-18*03,ighd1-1*01,ighj4*02
40387,ighv3-53*01,ighd6-13*01,ighj4*02
40388,ighv3-48*04,ighd6-6*01,ighj3*02
40389,ighv3-73*02,ighd1-1*01,ighj5*02
40390,ighv6-1*02,ighd3-9*01,ighj4*03
40391,ighv3-49*05,ighd1-1*01,ighj2*01
40392,ighv3-66*03,ighd2-2*02,ighj4*02
40393,ighv3-21*02,ighd3-22*01,ighj2*01
40394,ighv2-70*10,ighd3-16*01,ighj4*02
40395,ighv3-66*03,ighd3-10*01,ighj4*02
40396,ighv1-8*01,ighd3-10*01,ighj2*01
40397,ighv3-30*04,ighd3-10*02,ighj4*03
40398,ighv1-46*04,ighd1-26*01,ighj6*01
40399,ighv2-5*02,ighd1-1*01,ighj4*03
40400,ighv1-24*01,ighd6-13*01,ighj4*03
40401,ighv3-20*01,ighd6-19*01,ighj4*03
40402,ighv6-1*01,ighd4-17*01,ighj4*02
40403,ighv3-20*01,ighd3-3*02,ighj4*03
40404,ighv1-69d*01,ighd6-19*01,ighj4*02
40405,ighv1-8*02,ighd5-18*01,ighj6*01
40406,ighv1-24*01,ighd1-1*01,ighj4*03
40407,ighv2-70*10,ighd6-19*01,ighj4*02
40408,ighv3-74*02,ighd1-7*01,ighj4*03
40409,ighv1-46*04,ighd3-9*01,ighj4*03
40410,ighv3-30-5*02,ighd1-7*01,ighj3*02
40411,ighv4-61*02,ighd3-3*01,ighj2*01
40412,ighv1-8*02,ighd3-10*02,ighj4*03
40413,ighv1-69-2*01,ighd2-2*01,ighj4*03
40414,ighv2-26*03,ighd3-10*01,ighj5*02
40415,ighv1-69*09,ighd2-21*01,ighj4*02
40416,ighv1-58*01,ighd4-17*01,ighj2*01
40417,ighv1-2*06,ighd6-6*01,ighj1*01
40418,ighv1-45*02,ighd3-3*01,ighj3*01
40419,ighv1-69d*01,ighd3-16*02,ighj3*02
40420,ighv5-51*03,ighd6-25*01,ighj5*02
40421,ighv3-74*02,ighd3-3*02,ighj6*01
40422,ighv1-69-2*01,ighd4-4*01,ighj4*02
40423,ighv1-69d*01,ighd4-17*01,ighj6*04
40424,ighv1-2*07,ighd2-8*02,ighj4*03
40425,ighv3-53*01,ighd6-25*01,ighj4*02
40426,ighv2-5*01,ighd6-19*01,ighj4*02
40427,ighv1-69-2*01,ighd3-10*02,ighj2*01
40428,ighv3-30-5*02,ighd1-26*01,ighj6*01
40429,ighv1-18*03,ighd6-6*01,ighj4*02
40430,ighv1-2*07,ighd1-20*01,ighj5*01
40431,ighv1-69*09,ighd2-8*01,ighj4*02
40432,ighv3-73*01,ighd6-13*01,ighj4*03
40433,ighv3-23d*01,ighd2-15*01,ighj4*03
40434,ighv3-30-5*02,ighd1-26*01,ighj6*01
40435,ighv2-70*20,ighd1-20*01,ighj4*03
40436,ighv1-69-2*01,ighd2-15*01,ighj4*02
40437,ighv2-5*01,ighd3-3*01,ighj4*02
40438,ighv2-26*02,ighd2-15*01,ighj4*03
40439,ighv1-69-2*01,ighd2-2*02,ighj4*02
40440,ighv1-69*09,ighd6-6*01,ighj4*02
40441,ighv1-58*02,ighd7-27*01,ighj4*03
40442,ighv1-3*02,ighd6-25*01,ighj4*02
40443,ighv1-45*02,ighd4-4*01,ighj6*04
40444,ighv1-18*04,ighd3-22*01,ighj6*01
40445,ighv1-58*02,ighd6-6*01,ighj4*03
40446,ighv1-69-2*01,ighd6-13*01,ighj5*02
40447,ighv1-69d*01,ighd1-7*01,ighj5*01
40448,ighv1-3*02,ighd1-7*01,ighj5*02
40449,ighv1-24*01,ighd3-9*01,ighj3*02
40450,ighv2-70*20,ighd1-26*01,ighj4*03
40451,ighv1-24*01,ighd1-1*01,ighj4*02
40452,ighv1-69*09,ighd3-3*01,ighj4*02
40453,ighv2-5*01,ighd3-3*01,ighj5*02
40454,ighv1-2*06,ighd3-10*01,ighj4*02
40455,ighv2-26*02,ighd3-10*02,ighj6*01
40456,ighv3-30*04,ighd6-25*01,ighj3*02
40457,ighv2-26*03,ighd3-3*01,ighj4*02
40458,ighv3-43d*03,ighd2-21*02,ighj4*03
40459,ighv3-35*02,ighd2-21*01,ighj5*02
40460,ighv3-53*02,ighd1-20*01,ighj4*03
40461,ighv1-2*06,ighd3-3*01,ighj3*01
40462,ighv2-26*03,ighd4-17*01,ighj4*02
40463,ighv2-70d*14,ighd3-22*01,ighj4*02
40464,ighv1-46*03,ighd3-22*01,ighj4*02
40465,ighv1-69d*01,ighd5-5*01,ighj6*01
40466,ighv3-48*04,ighd6-19*01,ighj4*03
40467,ighv1-3*03,ighd5-12*01,ighj4*03
40468,ighv1-46*04,ighd3-22*01,ighj4*03
40469,ighv1-69d*01,ighd2-21*02,ighj4*03
40470,ighv1-2*06,ighd6-25*01,ighj6*04
40471,ighv2-70*10,ighd5-12*01,ighj4*02
40472,ighv2-5*02,ighd1-20*01,ighj6*01
40473,ighv3-66*03,ighd3-10*01,ighj6*04
40474,ighv1-2*06,ighd3-22*01,ighj6*04
40475,ighv1-69-2*01,ighd5-5*01,ighj4*03
40476,ighv4-4*01,ighd4-4*01,ighj3*01
40477,ighv1-69-2*01,ighd1-26*01,ighj4*03
40478,ighv3-73*02,ighd3-3*01,ighj4*02
40479,ighv1-18*03,ighd1-26*01,ighj5*02
40480,ighv1-24*01,ighd3-3*01,ighj4*02
40481,ighv1-8*02,ighd6-6*01,ighj3*02
40482,ighv4-38-2*02,ighd1-1*01,ighj5*01
40483,ighv3-53*01,ighd3-10*01,ighj4*02
40484,ighv3-30*03,ighd2-2*02,ighj4*02
40485,ighv1-69d*01,ighd4-17*01,ighj4*03
40486,ighv1-58*02,ighd6-6*01,ighj3*02
40487,ighv2-70d*04,ighd4-17*01,ighj5*01
40488,ighv3-20*01,ighd5-5*01,ighj6*01
40489,ighv5-10-1*04,ighd2-8*02,ighj4*03
40490,ighv3-43d*04,ighd3-3*01,ighj4*02
40491,ighv1-58*01,ighd3-3*01,ighj4*02
40492,ighv5-10-1*04,ighd3-16*02,ighj6*01
40493,ighv4-38-2*02,ighd1-26*01,ighj3*02
40494,ighv2-26*03,ighd2-15*01,ighj5*02
40495,ighv4-30-2*03,ighd6-25*01,ighj4*02
40496,ighv1-69d*01,ighd1-1*01,ighj4*02
40497,ighv2-70*20,ighd4-4*01,ighj5*01
40498,ighv1-3*03,ighd4-4*01,ighj3*02
40499,ighv3-72*01,ighd5-12*01,ighj4*02
40500,ighv1-3*02,ighd4-17*01,ighj5*02
40501,ighv5-51*03,ighd2-21*01,ighj6*04
40502,ighv4-61*02,ighd2-21*01,ighj6*04
40503,ighv3-15*06,ighd6-25*01,ighj2*01
40504,ighv2-70*20,ighd2-2*01,ighj3*02
40505,ighv3-33*02,ighd3-10*02,ighj4*03
40506,ighv1-69-2*01,ighd6-25*01,ighj4*02
40507,ighv6-1*01,ighd2-2*02,ighj4*02
40508,ighv1-58*02,ighd3-9*01,ighj6*01
40509,ighv2-70d*04,ighd6-13*01,ighj4*03
40510,ighv1-58*01,ighd2-15*01,ighj6*04
40511,ighv4-34*09,ighd3-22*01,ighj3*01
40512,ighv1-8*02,ighd4-4*01,ighj4*03
40513,ighv3-9*02,ighd6-25*01,ighj3*02
40514,ighv1-8*02,ighd3-22*01,ighj6*01
40515,ighv1-69d*01,ighd2-21*02,ighj4*03
40516,ighv6-1*02,ighd6-6*01,ighj6*01
40517,ighv2-70*20,ighd5-5*01,ighj4*03
40518,ighv2-26*02,ighd6-25*01,ighj4*03
40519,ighv4-59*11,ighd2-2*01,ighj4*03
40520,ighv1-46*04,ighd3-22*01,ighj4*03
40521,ighv2-26*02,ighd3-22*01,ighj4*03
40522,ighv3-73*02,ighd2-8*01,ighj6*04
40523,ighv1-24*01,ighd6-19*01,ighj4*02
40524,ighv1-45*02,ighd2-15*01,ighj6*04
40525,ighv4-39*01,ighd3-3*02,ighj4*03
40526,ighv3-7*03,ighd1-20*01,ighj4*03
40527,ighv3-33*06,ighd7-27*01,ighj6*04
40528,ighv5-51*07,ighd2-15*01,ighj3*02
40529,ighv1-58*02,ighd5-12*01,ighj6*01
40530,ighv1-69*14,ighd3-16*02,ighj1*01
40531,ighv3-43d*04,ighd2-21*01,ighj4*02
40532,ighv2-70*10,ighd1-20*01,ighj3*01
40533,ighv5-51*07,ighd6-19*01,ighj6*01
40534,ighv3-30*03,ighd3-22*01,ighj5*02
40535,ighv2-70*10,ighd3-10*01,ighj4*02
40536,ighv1-58*02,ighd6-6*01,ighj4*03
40537,ighv2-26*03,ighd3-9*01,ighj4*02
40538,ighv3-62*04,ighd6-13*01,ighj5*02
40539,ighv2-70d*04,ighd1-20*01,ighj4*03
40540,ighv1-18*03,ighd5-18*01,ighj4*02
40541,ighv1-8*01,ighd5-5*01,ighj5*02
40542,ighv3-43*01,ighd3-3*02,ighj6*01
40543,ighv1-46*03,ighd2-8*01,ighj6*04
40544,ighv1-69*14,ighd3-9*01,ighj5*01
40545,ighv3-73*01,ighd6-25*01,ighj5*01
40546,ighv3-9*01,ighd2-21*01,ighj4*02
40547,ighv1-3*03,ighd3-9*01,ighj4*03
40548,ighv3-49*01,ighd3-3*01,ighj4*02
40549,ighv1-46*03,ighd2-2*02,ighj5*02
40550,ighv2-70d*14,ighd1-7*01,ighj5*02
40551,ighv3-30-5*01,ighd6-25*01,ighj5*02
40552,ighv2-26*02,ighd5-5*01,ighj5*01
40553,ighv1-24*01,ighd4-4*01,ighj4*02
40554,ighv2-70*10,ighd2-15*01,ighj4*02
40555,ighv3-64*05,ighd2-8*01,ighj5*02
40556,ighv4-34*10,ighd6-19*01,ighj4*03
40557,ighv1-69-2*01,ighd1-26*01,ighj3*01
40558,ighv4-39*01,ighd5-12*01,ighj3*02
40559,ighv2-26*03,ighd7-27*01,ighj3*01
40560,ighv3-64*05,ighd3-16*01,ighj4*02
40561,ighv1-18*04,ighd3-16*02,ighj6*01
40562,ighv3-53*02,ighd6-25*01,ighj4*03
40563,ighv2-5*02,ighd2-8*02,ighj4*03
40564,ighv1-46*04,ighd5-12*01,ighj6*01
40565,ighv1-2*07,ighd2-2*01,ighj4*03
40566,ighv3-15*06,ighd5-18*01,ighj4*03
40567,ighv1-58*02,ighd4-4*01,ighj4*03
40568,ighv2-70d*04,ighd2-2*01,ighj4*03
40569,ighv1-69*14,ighd1-20*01,ighj4*03
40570,ighv1-69d*01,ighd3-3*01,ighj5*02
40571,ighv4-30-4*02,ighd1-20*01,ighj5*01
40572,ighv5-51*07,ighd6-19*01,ighj6*01
40573,ighv2-26*03,ighd2-21*01,ighj6*04
40574,ighv1-3*03,ighd2-8*02,ighj4*03
40575,ighv1-8*02,ighd1-26*01,ighj6*01
40576,ighv2-70d*14,ighd3-3*01,ighj4*02
40577,ighv3-64*05,ighd6-19*01,ighj6*04
40578,ighv4-28*05,ighd1-26*01,ighj4*02
40579,ighv4-31*02,ighd3-22*01,ighj6*01
40580,ighv3-64*03,ighd2-15*01,ighj4*03
40581,ighv3-11*06,ighd5-18*01,ighj4*03
40582,ighv3-64*03,ighd1-7*01,ighj3*02
40583,ighv3-53*01,ighd1-7*01,ighj4*02
40584,ighv1-18*03,ighd5-18*01,ighj4*02
40585,ighv1-58*01,ighd1-1*01,ighj4*02
40586,ighv1-18*04,ighd1-1*01,ighj4*03
40587,ighv1-58*01,ighd2-15*01,ighj5*02
40588,ighv6-1*01,ighd5-5*01,ighj6*04
40589,ighv2-70d*04,ighd2-8*02,ighj6*01
40590,ighv1-3*02,ighd3-22*01,ighj6*04
40591,ighv3-72*01,ighd3-10*02,ighj4*03
40592,ighv1-3*03,ighd6-19*01,ighj5*01
40593,ighv1-2*06,ighd2-8*01,ighj4*02
40594,ighv1-58*02,ighd6-19*01,ighj6*01
40595,ighv1-58*01,ighd4-4*01,ighj6*04
40596,ighv3-30-5*02,ighd5-5*01,ighj4*03
40597,ighv2-5*01,ighd6-6*01,ighj3*01
40598,ighv1-3*02,ighd3-3*01,ighj6*04
40599,ighv1-69*09,ighd3-9*01,ighj4*02
40600,ighv4-34*10,ighd6-13*01,ighj1*01
40601,ighv4-61*02,ighd5-12*01,ighj4*02
40602,ighv2-70*10,ighd1-20*01,ighj4*02
40603,ighv2-70d*04,ighd1-20*01,ighj4*03
40604,ighv1-69d*01,ighd6-25*01,ighj5*02
40605,ighv3-21*06,ighd3-3*02,ighj4*03
40606,ighv3-49*05,ighd3-10*02,ighj6*01
40607,ighv4-31*02,ighd3-10*02,ighj4*03
40608,ighv1-69d*01,ighd6-6*01,ighj4*03
40609,ighv1-45*01,ighd2-8*02,ighj3*02
40610,ighv4-59*01,ighd3-16*01,ighj4*02
40611,ighv1-45*02,ighd1-20*01,ighj3*01
40612,ighv2-5*02,ighd5-18*01,ighj4*03
40613,ighv2-70*20,ighd6-6*01,ighj4*03
40614,ighv1-8*01,ighd7-27*01,ighj4*02
40615,ighv3-23*04,ighd6-13*01,ighj4*03
40616,ighv3-nl1*01,ighd3-3*02,ighj2*01
40617,ighv1-2*07,ighd1-1*01,ighj1*01
40618,ighv1-69*09,ighd2-2*02,ighj4*02
40619,ighv1-8*01,ighd6-19*01,ighj4*02
40620,ighv3-74*03,ighd1-1*01,ighj3*01
40621,ighv3-74*02,ighd6-6*01,ighj4*03
40622,ighv2-5*01,ighd5-12*01,ighj3*01
40623,ighv3-23d*01,ighd3-22*01,ighj4*02
40624,ighv2-5*02,ighd5-5*01,ighj4*03
40625,ighv1-8*01,ighd5-18*01,ighj4*02
40626,ighv3-74*02,ighd1-7*01,ighj4*03
40627,ighv2-26*03,ighd6-19*01,ighj4*02
40628,ighv3-62*04,ighd6-19*01,ighj4*03
40629,ighv3-20*01,ighd1-20*01,ighj4*03
40630,ighv1-3*02,ighd2-21*01,ighj4*02
40631,ighv1-69*09,ighd5-5*01,ighj6*04
40632,ighv4-30-2*05,ighd1-20*01,ighj5*01
40633,ighv1-8*02,ighd3-16*02,ighj2*01
40634,ighv1-58*01,ighd5-12*01,ighj4*02
40635,ighv1-69d*01,ighd6-19*01,ighj6*01
40636,ighv4-34*09,ighd3-9*01,ighj5*02
40637,ighv2-70d*14,ighd5-12*01,ighj4*02
40638,ighv2-70d*14,ighd4-17*01,ighj2*01
40639,ighv1-8*02,ighd5-5*01,ighj1*01
40640,ighv3-11*05,ighd1-20*01,ighj4*02
40641,ighv1-3*02,ighd3-9*01,ighj4*02
40642,ighv1-69*09,ighd3-16*01,ighj6*04
40643,ighv3-48*04,ighd5-5*01,ighj4*03
40644,ighv2-5*01,ighd4-17*01,ighj4*02
40645,ighv3-43*02,ighd1-20*01,ighj6*04
40646,ighv1-18*04,ighd6-25*01,ighj4*03
40647,ighv3-13*05,ighd5-18*01,ighj5*01
40648,ighv1-45*01,ighd5-12*01,ighj4*03
40649,ighv1-18*04,ighd3-3*02,ighj6*01
40650,ighv3-23d*01,ighd6-19*01,ighj4*02
40651,ighv3-33*06,ighd3-3*01,ighj4*02
40652,ighv1-58*02,ighd2-8*02,ighj6*01
40653,ighv1-69d*01,ighd3-9*01,ighj2*01
40654,ighv3-33*06,ighd4-4*01,ighj3*01
40655,ighv1-69d*01,ighd6-13*01,ighj6*04
40656,ighv3-66*03,ighd3-10*01,ighj4*02
40657,ighv4-59*01,ighd1-1*01,ighj4*02
40658,ighv1-18*04,ighd2-21*02,ighj4*03
40659,ighv1-69d*01,ighd3-22*01,ighj4*03
40660,ighv2-70*10,ighd3-10*01,ighj2*01
40661,ighv1-2*06,ighd5-18*01,ighj6*04
40662,ighv2-5*02,ighd4-4*01,ighj3*02
40663,ighv1-58*02,ighd5-5*01,ighj2*01
40664,ighv1-3*02,ighd3-3*01,ighj6*04
40665,ighv4-30-4*01,ighd6-25*01,ighj2*01
40666,ighv1-46*04,ighd6-19*01,ighj5*01
40667,ighv1-3*03,ighd3-3*02,ighj3*02
40668,ighv3-72*01,ighd4-17*01,ighj4*02
40669,ighv1-58*01,ighd3-16*01,ighj4*02
40670,ighv1-8*02,ighd2-8*02,ighj4*03
40671,ighv1-24*01,ighd4-4*01,ighj5*01
40672,ighv1-69-2*01,ighd4-17*01,ighj3*01
40673,ighv2-5*01,ighd3-16*01,ighj4*02
40674,ighv4-38-2*01,ighd3-16*01,ighj6*04
40675,ighv4-30-4*01,ighd6-19*01,ighj5*02
40676,ighv3-73*02,ighd2-15*01,ighj6*04
40677,ighv1-69*09,ighd6-25*01,ighj6*04
40678,ighv1-45*02,ighd3-16*01,ighj4*02
40679,ighv1-3*03,ighd1-20*01,ighj3*02
40680,ighv1-45*01,ighd3-10*02,ighj4*03
40681,ighv5-51*03,ighd1-20*01,ighj6*04
40682,ighv1-45*02,ighd3-3*01,ighj4*02
40683,ighv1-46*03,ighd3-9*01,ighj4*02
40684,ighv3-53*02,ighd4-17*01,ighj4*03
40685,ighv2-5*01,ighd6-6*01,ighj4*02
40686,ighv3-62*04,ighd6-19*01,ighj1*01
40687,ighv4-30-4*02,ighd6-6*01,ighj6*01
40688,ighv3-30-3*03,ighd2-8*01,ighj4*02
40689,ighv3-64d*09,ighd3-16*01,ighj4*02
40690,ighv1-69-2*01,ighd4-17*01,ighj4*03
40691,ighv1-58*01,ighd6-13*01,ighj5*02
40692,ighv2-70*10,ighd4-4*01,ighj4*02
40693,ighv3-9*02,ighd2-21*02,ighj4*03
40694,ighv3-43d*03,ighd1-20*01,ighj3*02
40695,ighv2-70*20,ighd5-12*01,ighj4*03
40696,ighv3-20*04,ighd4-4*01,ighj4*02
40697,ighv3-33*06,ighd2-8*01,ighj4*02
40698,ighv1-8*01,ighd4-4*01,ighj4*02
40699,ighv1-3*02,ighd4-17*01,ighj3*01
40700,ighv2-5*01,ighd2-21*01,ighj4*02
40701,ighv1-2*06,ighd4-4*01,ighj4*02
40702,ighv3-35*02,ighd3-16*01,ighj5*02
40703,ighv1-58*02,ighd5-18*01,ighj3*02
40704,ighv3-30-5*02,ighd3-22*01,ighj4*03
40705,ighv1-24*01,ighd1-1*01,ighj6*01
40706,ighv2-5*01,ighd3-16*01,ighj6*04
40707,ighv3-21*06,ighd3-16*02,ighj4*03
40708,ighv2-26*03,ighd2-8*01,ighj4*02
40709,ighv3-73*02,ighd3-3*01,ighj4*02
40710,ighv3-43*01,ighd6-6*01,ighj4*03
40711,ighv1-46*04,ighd3-10*02,ighj4*03
40712,ighv1-18*04,ighd3-22*01,ighj4*03
40713,ighv1-69*14,ighd6-6*01,ighj4*03
40714,ighv1-69-2*01,ighd4-4*01,ighj4*02
40715,ighv3-30*04,ighd1-26*01,ighj4*03
40716,ighv1-18*03,ighd4-4*01,ighj6*04
40717,ighv1-18*04,ighd1-7*01,ighj4*03
40718,ighv1-69d*01,ighd6-25*01,ighj4*03
40719,ighv1-8*01,ighd3-9*01,ighj4*02
40720,ighv1-69d*01,ighd3-3*01,ighj5*02
40721,ighv2-70d*04,ighd6-25*01,ighj4*03
40722,ighv1-69d*01,ighd3-10*01,ighj6*04
40723,ighv3-30-3*03,ighd5-12*01,ighj4*02
40724,ighv3-30-5*02,ighd4-17*01,ighj6*01
40725,ighv4-38-2*02,ighd7-27*01,ighj4*03
40726,ighv3-43d*03,ighd6-25*01,ighj4*03
40727,ighv1-69d*01,ighd1-7*01,ighj5*01
40728,ighv1-69*14,ighd2-15*01,ighj6*01
40729,ighv1-69-2*01,ighd1-26*01,ighj3*01
40730,ighv1-2*07,ighd6-19*01,ighj3*02
40731,ighv1-24*01,ighd6-6*01,ighj4*02
40732,ighv1-24*01,ighd2-15*01,ighj4*03
40733,ighv1-2*06,ighd3-3*01,ighj6*04
40734,ighv4-30-2*03,ighd3-9*01,ighj4*02
40735,ighv3-20*01,ighd3-9*01,ighj5*01
40736,ighv2-5*01,ighd1-1*01,ighj4*02
40737,ighv1-69*09,ighd4-17*01,ighj6*04
40738,ighv3-7*05,ighd2-8*01,ighj6*04
40739,ighv5-51*07,ighd1-20*01,ighj3*02
40740,ighv2-70*20,ighd5-5*01,ighj4*03
40741,ighv3-15*06,ighd2-21*02,ighj4*03
40742,ighv2-70*10,ighd6-25*01,ighj6*04
40743,ighv1-58*01,ighd6-13*01,ighj4*02
40744,ighv1-69d*01,ighd6-13*01,ighj3*01
40745,ighv3-11*06,ighd3-3*02,ighj4*03
40746,ighv1-3*02,ighd3-9*01,ighj2*01
40747,ighv1-18*04,ighd3-10*02,ighj6*01
40748,ighv1-18*03,ighd1-7*01,ighj2*01
40749,ighv3-23d*01,ighd3-9*01,ighj4*02
40750,ighv2-70d*14,ighd3-16*01,ighj4*02
40751,ighv1-69d*01,ighd1-26*01,ighj4*03
40752,ighv3-74*03,ighd3-16*01,ighj3*01
40753,ighv4-28*06,ighd3-10*02,ighj6*01
40754,ighv2-70d*04,ighd2-15*01,ighj6*01
40755,ighv1-3*03,ighd3-9*01,ighj4*03
40756,ighv2-70d*14,ighd3-10*01,ighj6*04
40757,ighv1-69*09,ighd6-25*01,ighj4*02
40758,ighv4-30-2*03,ighd3-22*01,ighj5*02
40759,ighv1-46*03,ighd2-15*01,ighj5*02
40760,ighv1-8*01,ighd3-3*01,ighj4*02
40761,ighv4-4*08,ighd6-6*01,ighj3*02
40762,ighv4-61*08,ighd3-16*02,ighj4*03
40763,ighv3-49*01,ighd1-7*01,ighj4*02
40764,ighv1-69d*01,ighd2-2*02,ighj3*01
40765,ighv1-24*01,ighd2-2*01,ighj4*03
40766,ighv2-5*02,ighd3-16*02,ighj2*01
40767,ighv1-69d*01,ighd2-15*01,ighj3*02
40768,ighv5-10-1*04,ighd5-12*01,ighj4*03
40769,ighv2-70*10,ighd3-16*01,ighj4*02
40770,ighv1-45*02,ighd5-12*01,ighj3*01
40771,ighv4-30-2*05,ighd2-8*02,ighj4*03
40772,ighv1-8*02,ighd3-3*02,ighj4*03
40773,ighv1-3*02,ighd2-15*01,ighj5*02
40774,ighv2-70d*04,ighd1-20*01,ighj3*02
40775,ighv3-72*01,ighd7-27*01,ighj4*02
40776,ighv3-30*04,ighd3-10*02,ighj6*01
40777,ighv3-23*04,ighd1-26*01,ighj5*01
40778,ighv4-30-2*03,ighd3-16*01,ighj6*04
40779,ighv3-15*06,ighd6-6*01,ighj4*03
40780,ighv1-8*02,ighd6-6*01,ighj2*01
40781,ighv1-69*14,ighd1-26*01,ighj6*01
40782,ighv1-46*03,ighd2-15*01,ighj6*04
40783,ighv3-21*02,ighd3-9*01,ighj4*02
40784,ighv3-49*05,ighd5-5*01,ighj4*03
40785,ighv4-30-4*01,ighd1-1*01,ighj3*01
40786,ighv3-53*02,ighd1-7*01,ighj4*03
40787,ighv2-70d*14,ighd3-10*01,ighj2*01
40788,ighv3-33*02,ighd3-16*02,ighj6*01
40789,ighv3-73*01,ighd6-25*01,ighj4*03
40790,ighv1-24*01,ighd1-7*01,ighj1*01
40791,ighv1-24*01,ighd7-27*01,ighj4*03
40792,ighv3-64d*09,ighd2-8*01,ighj4*02
40793,ighv2-26*03,ighd2-2*02,ighj5*02
40794,ighv4-61*02,ighd3-16*01,ighj6*04
40795,ighv4-28*06,ighd3-10*02,ighj4*03
40796,ighv1-8*01,ighd6-6*01,ighj3*01
40797,ighv1-8*02,ighd3-9*01,ighj4*03
40798,ighv3-23d*01,ighd4-4*01,ighj2*01
40799,ighv3-30-5*02,ighd2-21*02,ighj4*03
40800,ighv1-69*09,ighd3-3*01,ighj1*01
40801,ighv4-30-4*02,ighd6-25*01,ighj6*01
40802,ighv3-30*03,ighd6-6*01,ighj5*02
40803,ighv2-70d*14,ighd1-1*01,ighj4*02
40804,ighv1-8*02,ighd2-2*01,ighj4*03
40805,ighv3-23d*01,ighd5-12*01,ighj4*02
40806,ighv7-4-1*01,ighd2-8*02,ighj6*01
40807,ighv2-5*01,ighd2-2*02,ighj5*02
40808,ighv1-69d*01,ighd2-21*01,ighj5*02
40809,ighv2-5*02,ighd1-26*01,ighj4*03
40810,ighv4-30-2*05,ighd3-9*01,ighj4*03
40811,ighv1-3*02,ighd3-10*01,ighj6*04
40812,ighv1-58*02,ighd3-9*01,ighj2*01
40813,ighv3-49*05,ighd5-18*01,ighj4*03
40814,ighv2-5*02,ighd6-6*01,ighj4*03
40815,ighv1-2*06,ighd2-8*01,ighj4*02
40816,ighv1-3*03,ighd3-3*02,ighj4*03
40817,ighv3-53*01,ighd6-19*01,ighj6*04
40818,ighv1-69-2*01,ighd6-25*01,ighj5*02
40819,ighv1-8*02,ighd6-13*01,ighj5*01
40820,ighv1-46*04,ighd1-1*01,ighj4*03
40821,ighv2-70*20,ighd4-17*01,ighj3*02
40822,ighv3-30*03,ighd1-1*01,ighj4*02
40823,ighv4-31*02,ighd4-4*01,ighj3*02
40824,ighv3-23*04,ighd6-13*01,ighj4*03
40825,ighv3-30-3*02,ighd6-13*01,ighj4*03
40826,ighv1-8*01,ighd2-21*01,ighj4*02
40827,ighv3-48*03,ighd4-17*01,ighj3*01
40828,ighv3-23d*01,ighd4-4*01,ighj6*01
40829,ighv1-2*06,ighd3-3*01,ighj4*02
40830,ighv3-43*02,ighd2-2*02,ighj4*02
40831,ighv1-18*03,ighd3-10*01,ighj4*02
40832,ighv2-5*01,ighd3-16*01,ighj6*04
40833,ighv1-8*02,ighd2-21*02,ighj4*03
40834,ighv3-72*01,ighd3-22*01,ighj6*04
40835,ighv1-3*03,ighd3-10*02,ighj4*03
40836,ighv2-70d*04,ighd2-8*02,ighj2*01
40837,ighv3-30*03,ighd6-6*01,ighj3*01
40838,ighv4-30-2*03,ighd5-18*01,ighj4*02
40839,ighv2-5*01,ighd3-10*01,ighj3*01
40840,ighv1-69d*01,ighd3-16*02,ighj6*01
40841,ighv1-45*01,ighd3-3*02,ighj3*02
40842,ighv1-8*02,ighd4-17*01,ighj5*01
40843,ighv1-24*01,ighd3-22*01,ighj4*02
40844,ighv1-24*01,ighd7-27*01,ighj4*03
40845,ighv3-72*01,ighd2-2*01,ighj4*03
40846,ighv3-64*03,ighd3-9*01,ighj6*01
40847,ighv3-nl1*01,ighd5-18*01,ighj3*02
40848,ighv3-15*05,ighd2-8*01,ighj4*02
40849,ighv3-35*02,ighd2-2*01,ighj4*03
40850,ighv1-69d*01,ighd6-25*01,ighj4*02
40851,ighv1-46*03,ighd3-16*01,ighj4*02
40852,ighv1-46*03,ighd3-22*01,ighj4*02
40853,ighv1-69d*01,ighd3-16*02,ighj3*02
40854,ighv3-74*03,ighd3-3*01,ighj4*02
40855,ighv1-8*02,ighd3-3*02,ighj4*03
40856,ighv1-3*03,ighd6-13*01,ighj4*03
40857,ighv1-2*07,ighd3-16*02,ighj4*03
40858,ighv3-43*01,ighd1-20*01,ighj2*01
40859,ighv2-26*02,ighd7-27*01,ighj4*03
40860,ighv3-7*05,ighd3-3*01,ighj3*01
40861,ighv3-53*01,ighd3-10*01,ighj4*02
40862,ighv3-49*01,ighd6-19*01,ighj6*04
40863,ighv4-30-4*01,ighd2-15*01,ighj6*04
40864,ighv1-45*01,ighd2-21*02,ighj5*01
40865,ighv1-18*04,ighd2-21*02,ighj6*01
