sequence_number,V_allele,D_allele,J_allele
38111,ighv1-3*02,ighd3-9*01,ighj4*02
38112,ighv2-5*02,ighd3-10*02,ighj3*02
38113,ighv3-33*02,ighd3-9*01,ighj6*01
38114,ighv1-58*01,ighd7-27*01,ighj2*01
38115,ighv2-26*02,ighd4-4*01,ighj3*02
38116,ighv2-70d*14,ighd1-1*01,ighj6*04
38117,ighv1-2*06,ighd1-1*01,ighj2*01
38118,ighv3-49*05,ighd3-22*01,ighj4*03
38119,ighv2-5*02,ighd3-3*02,ighj3*02
38120,ighv3-66*01,ighd2-2*01,ighj4*03
38121,ighv3-nl1*01,ighd5-5*01,ighj4*02
38122,ighv1-24*01,ighd6-6*01,ighj5*02
38123,ighv4-59*01,ighd4-4*01,ighj2*01
38124,ighv1-69-2*01,ighd6-6*01,ighj4*02
38125,ighv3-23d*01,ighd2-8*01,ighj6*04
38126,ighv1-46*03,ighd6-19*01,ighj4*02
38127,ighv1-46*04,ighd2-2*01,ighj4*03
38128,ighv3-64*05,ighd6-13*01,ighj4*02
38129,ighv1-18*04,ighd2-15*01,ighj4*03
38130,ighv1-18*04,ighd5-18*01,ighj5*01
38131,ighv1-45*01,ighd3-9*01,ighj1*01
38132,ighv3-21*02,ighd1-1*01,ighj4*02
38133,ighv3-66*03,ighd1-1*01,ighj5*02
38134,ighv1-46*04,ighd7-27*01,ighj5*01
38135,ighv1-69*09,ighd6-6*01,ighj4*02
38136,ighv3-30-3*03,ighd6-25*01,ighj4*02
38137,ighv4-59*11,ighd2-21*02,ighj4*03
38138,ighv4-4*08,ighd1-1*01,ighj4*03
38139,ighv2-5*01,ighd3-10*01,ighj4*02
38140,ighv1-46*03,ighd3-9*01,ighj4*02
38141,ighv1-69d*01,ighd1-26*01,ighj1*01
38142,ighv1-3*03,ighd2-21*02,ighj3*02
38143,ighv3-73*02,ighd2-15*01,ighj6*04
38144,ighv2-26*03,ighd1-1*01,ighj4*02
38145,ighv4-4*08,ighd2-2*01,ighj6*01
38146,ighv3-15*06,ighd3-10*02,ighj4*03
38147,ighv3-74*02,ighd3-22*01,ighj2*01
38148,ighv7-4-1*01,ighd2-21*02,ighj2*01
38149,ighv3-23*04,ighd6-25*01,ighj3*02
38150,ighv1-58*02,ighd3-3*02,ighj4*03
38151,ighv1-8*02,ighd2-8*02,ighj6*01
38152,ighv1-24*01,ighd2-8*01,ighj4*02
38153,ighv1-45*01,ighd6-6*01,ighj4*03
38154,ighv1-69-2*01,ighd2-21*02,ighj6*01
38155,ighv2-70d*14,ighd3-16*01,ighj6*04
38156,ighv2-70*20,ighd5-5*01,ighj4*03
38157,ighv3-30-3*03,ighd3-16*01,ighj6*04
38158,ighv2-70d*14,ighd3-22*01,ighj4*02
38159,ighv1-3*02,ighd2-21*01,ighj3*01
38160,ighv1-69d*01,ighd4-4*01,ighj1*01
38161,ighv1-46*04,ighd3-10*02,ighj3*02
38162,ighv1-24*01,ighd4-17*01,ighj4*03
38163,ighv6-1*02,ighd2-21*02,ighj5*01
38164,ighv3-64*05,ighd3-22*01,ighj4*02
38165,ighv1-58*02,ighd6-19*01,ighj6*01
38166,ighv1-24*01,ighd3-16*02,ighj1*01
38167,ighv1-3*03,ighd2-2*01,ighj4*03
38168,ighv1-69d*01,ighd3-16*01,ighj4*02
38169,ighv2-5*02,ighd3-9*01,ighj2*01
38170,ighv1-58*01,ighd4-17*01,ighj3*01
38171,ighv4-30-2*05,ighd2-15*01,ighj6*01
38172,ighv1-18*03,ighd6-13*01,ighj5*02
38173,ighv1-69*14,ighd1-26*01,ighj6*01
38174,ighv3-23d*01,ighd1-7*01,ighj6*01
38175,ighv3-9*01,ighd6-19*01,ighj4*02
38176,ighv3-64*03,ighd3-16*02,ighj6*01
38177,ighv1-69d*01,ighd3-10*02,ighj5*01
38178,ighv4-59*01,ighd1-1*01,ighj5*02
38179,ighv3-20*04,ighd5-12*01,ighj3*01
38180,ighv1-45*01,ighd1-26*01,ighj4*03
38181,ighv1-3*03,ighd1-26*01,ighj6*01
38182,ighv1-58*02,ighd3-10*02,ighj4*03
38183,ighv1-69*14,ighd2-8*02,ighj2*01
38184,ighv5-10-1*03,ighd3-22*01,ighj1*01
38185,ighv1-58*01,ighd3-3*01,ighj3*01
38186,ighv1-8*02,ighd3-9*01,ighj6*01
38187,ighv3-53*01,ighd3-22*01,ighj4*02
38188,ighv2-26*02,ighd1-26*01,ighj4*03
38189,ighv3-20*01,ighd2-8*02,ighj4*03
38190,ighv1-46*04,ighd2-8*02,ighj4*03
38191,ighv3-30-3*02,ighd3-3*02,ighj4*03
38192,ighv1-18*03,ighd2-21*01,ighj6*04
38193,ighv1-3*03,ighd5-18*01,ighj4*03
38194,ighv3-49*05,ighd3-22*01,ighj4*03
38195,ighv2-26*02,ighd5-18*01,ighj4*03
38196,ighv2-5*02,ighd1-20*01,ighj4*03
38197,ighv1-69*09,ighd3-9*01,ighj4*02
38198,ighv4-31*02,ighd4-4*01,ighj4*03
38199,ighv3-74*02,ighd6-25*01,ighj6*01
38200,ighv2-70d*04,ighd3-3*02,ighj5*01
38201,ighv1-69d*01,ighd1-26*01,ighj4*03
38202,ighv1-24*01,ighd5-5*01,ighj5*01
38203,ighv1-69d*01,ighd2-21*01,ighj6*04
38204,ighv1-69d*01,ighd5-18*01,ighj5*02
38205,ighv3-66*01,ighd4-4*01,ighj6*01
38206,ighv2-70d*04,ighd2-15*01,ighj4*03
38207,ighv3-64d*06,ighd2-21*02,ighj4*03
38208,ighv2-70*10,ighd3-10*01,ighj4*02
38209,ighv1-58*02,ighd2-8*02,ighj4*03
38210,ighv3-33*02,ighd1-1*01,ighj5*01
38211,ighv3-15*05,ighd2-2*02,ighj4*02
38212,ighv1-58*02,ighd1-1*01,ighj3*02
38213,ighv3-43d*04,ighd5-5*01,ighj2*01
38214,ighv1-69*09,ighd3-3*01,ighj4*02
38215,ighv2-70d*04,ighd6-19*01,ighj4*03
38216,ighv3-11*06,ighd3-9*01,ighj4*03
38217,ighv2-5*02,ighd3-22*01,ighj1*01
38218,ighv4-28*06,ighd4-4*01,ighj4*03
38219,ighv1-45*02,ighd4-4*01,ighj4*02
38220,ighv3-73*02,ighd5-5*01,ighj4*02
38221,ighv1-69-2*01,ighd6-25*01,ighj5*01
38222,ighv3-62*04,ighd3-16*02,ighj4*03
38223,ighv3-66*03,ighd5-5*01,ighj4*02
38224,ighv1-18*03,ighd2-21*01,ighj4*02
38225,ighv1-24*01,ighd5-18*01,ighj4*03
38226,ighv1-8*01,ighd2-8*01,ighj4*02
38227,ighv1-24*01,ighd3-10*01,ighj4*02
38228,ighv2-5*02,ighd3-9*01,ighj6*01
38229,ighv3-9*01,ighd2-2*02,ighj4*02
38230,ighv2-70*10,ighd3-16*01,ighj6*04
38231,ighv2-70d*14,ighd3-16*01,ighj4*02
38232,ighv5-10-1*04,ighd6-6*01,ighj4*03
38233,ighv1-69-2*01,ighd4-17*01,ighj4*02
38234,ighv3-30-5*01,ighd6-19*01,ighj6*04
38235,ighv1-18*03,ighd2-2*02,ighj5*02
38236,ighv1-45*01,ighd3-9*01,ighj3*02
38237,ighv3-nl1*01,ighd6-6*01,ighj5*02
38238,ighv1-2*07,ighd3-16*02,ighj1*01
38239,ighv1-24*01,ighd3-9*01,ighj4*03
38240,ighv1-69*09,ighd2-2*02,ighj5*02
38241,ighv1-18*03,ighd2-8*01,ighj4*02
38242,ighv7-4-1*01,ighd2-21*02,ighj4*03
38243,ighv3-13*05,ighd1-26*01,ighj3*02
38244,ighv1-69d*01,ighd6-19*01,ighj4*03
38245,ighv2-26*03,ighd1-1*01,ighj3*01
38246,ighv1-2*06,ighd3-22*01,ighj5*02
38247,ighv2-70*10,ighd1-1*01,ighj4*02
38248,ighv1-69-2*01,ighd3-9*01,ighj6*01
38249,ighv4-59*11,ighd2-21*02,ighj4*03
38250,ighv1-18*03,ighd1-20*01,ighj2*01
38251,ighv2-70d*14,ighd3-16*01,ighj6*04
38252,ighv2-70d*04,ighd3-16*02,ighj6*01
38253,ighv1-69*14,ighd3-3*02,ighj6*01
38254,ighv1-2*07,ighd6-6*01,ighj4*03
38255,ighv1-58*01,ighd3-3*01,ighj4*02
38256,ighv1-24*01,ighd6-19*01,ighj3*01
38257,ighv3-30*03,ighd2-21*01,ighj4*02
38258,ighv1-24*01,ighd3-16*02,ighj5*01
38259,ighv1-8*01,ighd3-9*01,ighj4*02
38260,ighv7-4-1*02,ighd3-3*01,ighj5*02
38261,ighv1-58*01,ighd4-4*01,ighj6*04
38262,ighv2-70d*14,ighd5-5*01,ighj3*01
38263,ighv2-5*02,ighd3-16*02,ighj1*01
38264,ighv1-58*01,ighd3-22*01,ighj4*02
38265,ighv2-26*03,ighd1-26*01,ighj4*02
38266,ighv4-4*01,ighd1-20*01,ighj6*04
38267,ighv3-62*04,ighd3-10*02,ighj6*01
38268,ighv2-5*01,ighd3-9*01,ighj4*02
38269,ighv3-21*06,ighd5-5*01,ighj5*01
38270,ighv3-13*05,ighd3-22*01,ighj3*02
38271,ighv1-45*01,ighd6-13*01,ighj5*01
38272,ighv5-10-1*04,ighd2-8*02,ighj4*03
38273,ighv1-3*02,ighd5-12*01,ighj4*02
38274,ighv1-69-2*01,ighd3-10*01,ighj4*02
38275,ighv3-33*02,ighd3-16*02,ighj4*03
38276,ighv1-24*01,ighd2-15*01,ighj4*03
38277,ighv3-15*05,ighd4-17*01,ighj5*02
38278,ighv4-61*02,ighd6-19*01,ighj4*02
38279,ighv3-64*03,ighd6-19*01,ighj4*03
38280,ighv4-39*06,ighd6-25*01,ighj4*02
38281,ighv7-4-1*02,ighd5-18*01,ighj4*02
38282,ighv1-69-2*01,ighd6-19*01,ighj5*01
38283,ighv4-30-4*01,ighd6-13*01,ighj6*04
38284,ighv3-49*01,ighd6-6*01,ighj4*02
38285,ighv1-3*03,ighd1-20*01,ighj6*01
38286,ighv4-28*05,ighd4-4*01,ighj6*04
38287,ighv4-61*02,ighd5-12*01,ighj4*02
38288,ighv1-69d*01,ighd5-12*01,ighj4*03
38289,ighv1-69d*01,ighd3-16*02,ighj4*03
38290,ighv2-5*02,ighd4-4*01,ighj4*03
38291,ighv1-69*09,ighd1-1*01,ighj3*01
38292,ighv1-58*01,ighd3-3*01,ighj5*02
38293,ighv2-5*02,ighd2-21*02,ighj4*03
38294,ighv1-69*14,ighd5-5*01,ighj4*03
38295,ighv3-23d*01,ighd5-5*01,ighj4*02
38296,ighv7-4-1*02,ighd1-20*01,ighj6*04
38297,ighv1-69*09,ighd1-26*01,ighj5*02
38298,ighv1-8*01,ighd5-12*01,ighj4*02
38299,ighv3-62*04,ighd1-7*01,ighj6*04
38300,ighv3-21*02,ighd3-16*01,ighj3*01
38301,ighv1-18*04,ighd2-2*01,ighj6*01
38302,ighv1-45*01,ighd1-20*01,ighj3*02
38303,ighv3-15*06,ighd6-19*01,ighj6*01
38304,ighv4-4*01,ighd6-6*01,ighj4*02
38305,ighv3-73*02,ighd1-26*01,ighj6*04
38306,ighv1-45*01,ighd6-19*01,ighj4*03
38307,ighv3-30-3*03,ighd3-10*01,ighj6*04
38308,ighv3-21*02,ighd1-1*01,ighj1*01
38309,ighv2-70*20,ighd1-7*01,ighj4*03
38310,ighv1-69d*01,ighd6-19*01,ighj6*04
38311,ighv1-8*01,ighd6-13*01,ighj3*01
38312,ighv1-58*02,ighd3-16*02,ighj4*03
38313,ighv3-48*03,ighd2-8*01,ighj5*02
38314,ighv3-15*05,ighd2-2*02,ighj4*02
38315,ighv1-69*14,ighd1-20*01,ighj4*03
38316,ighv3-49*01,ighd3-10*01,ighj4*02
38317,ighv2-70*20,ighd3-9*01,ighj5*01
38318,ighv3-11*06,ighd1-1*01,ighj4*03
38319,ighv1-18*03,ighd3-3*01,ighj4*02
38320,ighv3-43*01,ighd4-17*01,ighj6*01
38321,ighv3-43d*03,ighd5-12*01,ighj6*01
38322,ighv1-69d*01,ighd3-10*02,ighj4*03
38323,ighv1-69-2*01,ighd5-18*01,ighj6*04
38324,ighv1-8*02,ighd1-20*01,ighj6*01
38325,ighv1-45*01,ighd3-9*01,ighj4*03
38326,ighv2-70*20,ighd6-6*01,ighj3*02
38327,ighv1-8*02,ighd4-4*01,ighj3*02
38328,ighv1-69-2*01,ighd3-10*01,ighj6*04
38329,ighv4-30-4*02,ighd6-19*01,ighj2*01
38330,ighv4-4*01,ighd1-20*01,ighj4*02
38331,ighv3-73*01,ighd5-12*01,ighj4*03
38332,ighv3-15*05,ighd2-2*02,ighj6*04
38333,ighv3-73*01,ighd6-25*01,ighj6*01
38334,ighv1-46*04,ighd2-8*02,ighj4*03
38335,ighv3-20*04,ighd3-10*01,ighj4*02
38336,ighv2-5*02,ighd1-1*01,ighj4*03
38337,ighv4-61*08,ighd1-1*01,ighj4*03
38338,ighv1-2*06,ighd3-16*01,ighj4*02
38339,ighv3-30*04,ighd2-15*01,ighj4*03
38340,ighv1-45*01,ighd4-4*01,ighj4*03
38341,ighv1-69-2*01,ighd5-18*01,ighj4*02
38342,ighv1-69*09,ighd6-19*01,ighj4*02
38343,ighv1-69d*01,ighd6-6*01,ighj5*02
38344,ighv2-26*02,ighd6-19*01,ighj5*01
38345,ighv3-21*06,ighd3-3*02,ighj4*03
38346,ighv2-70d*14,ighd3-3*01,ighj3*01
38347,ighv1-45*01,ighd7-27*01,ighj5*01
38348,ighv7-4-1*01,ighd3-10*02,ighj6*01
38349,ighv5-10-1*03,ighd2-21*01,ighj6*04
38350,ighv2-5*01,ighd2-15*01,ighj4*02
38351,ighv1-45*01,ighd3-3*02,ighj4*03
38352,ighv2-70d*04,ighd3-16*02,ighj6*01
38353,ighv2-70d*04,ighd3-3*02,ighj4*03
38354,ighv2-5*02,ighd2-21*02,ighj2*01
38355,ighv1-45*01,ighd4-4*01,ighj4*03
38356,ighv5-51*07,ighd4-17*01,ighj4*03
38357,ighv1-45*01,ighd6-19*01,ighj5*01
38358,ighv1-45*01,ighd3-9*01,ighj4*03
38359,ighv3-43d*03,ighd3-10*02,ighj4*03
38360,ighv1-46*04,ighd6-13*01,ighj4*03
38361,ighv4-4*01,ighd3-16*01,ighj3*01
38362,ighv5-10-1*04,ighd3-22*01,ighj4*03
38363,ighv2-70*10,ighd2-15*01,ighj4*02
38364,ighv1-18*04,ighd3-3*02,ighj4*03
38365,ighv4-39*06,ighd3-10*01,ighj4*02
38366,ighv2-70*20,ighd1-26*01,ighj4*03
38367,ighv3-7*05,ighd3-3*01,ighj4*02
38368,ighv1-69*14,ighd3-22*01,ighj4*03
38369,ighv1-8*02,ighd2-8*02,ighj4*03
38370,ighv1-69d*01,ighd6-6*01,ighj4*02
38371,ighv3-64*05,ighd5-5*01,ighj4*02
38372,ighv1-3*02,ighd2-21*01,ighj4*02
38373,ighv2-70d*04,ighd6-19*01,ighj4*03
38374,ighv1-2*06,ighd3-16*01,ighj4*02
38375,ighv2-26*03,ighd1-20*01,ighj5*02
38376,ighv2-70*10,ighd1-7*01,ighj6*04
38377,ighv7-4-1*01,ighd2-8*02,ighj4*03
38378,ighv2-70d*14,ighd3-10*01,ighj4*02
38379,ighv5-10-1*04,ighd3-9*01,ighj3*02
38380,ighv2-5*02,ighd1-1*01,ighj4*03
38381,ighv4-38-2*02,ighd3-3*02,ighj4*03
38382,ighv1-18*04,ighd6-13*01,ighj4*03
38383,ighv2-70*10,ighd4-17*01,ighj4*02
38384,ighv1-18*04,ighd1-20*01,ighj6*01
38385,ighv1-69d*01,ighd5-5*01,ighj3*01
38386,ighv1-69d*01,ighd4-4*01,ighj5*02
38387,ighv1-58*01,ighd3-16*01,ighj6*04
38388,ighv1-69*14,ighd1-1*01,ighj4*03
38389,ighv1-69-2*01,ighd1-26*01,ighj2*01
38390,ighv1-2*07,ighd6-13*01,ighj6*01
38391,ighv1-2*07,ighd2-8*02,ighj4*03
38392,ighv3-30-5*02,ighd6-19*01,ighj4*03
38393,ighv1-18*03,ighd4-17*01,ighj3*01
38394,ighv3-9*02,ighd6-25*01,ighj4*03
38395,ighv1-45*01,ighd6-25*01,ighj4*03
38396,ighv1-2*07,ighd1-1*01,ighj3*02
38397,ighv2-26*03,ighd6-19*01,ighj3*01
38398,ighv3-23*01,ighd6-6*01,ighj3*01
38399,ighv4-38-2*02,ighd2-2*01,ighj5*01
38400,ighv3-11*05,ighd1-1*01,ighj2*01
38401,ighv2-26*03,ighd2-8*01,ighj3*01
38402,ighv1-45*01,ighd6-25*01,ighj5*01
38403,ighv3-48*03,ighd4-17*01,ighj4*02
38404,ighv3-62*04,ighd6-13*01,ighj4*02
38405,ighv3-15*05,ighd5-12*01,ighj4*02
38406,ighv2-26*03,ighd1-1*01,ighj6*04
38407,ighv7-4-1*02,ighd6-6*01,ighj5*02
38408,ighv3-23*01,ighd2-2*02,ighj6*04
38409,ighv3-nl1*01,ighd1-1*01,ighj2*01
38410,ighv4-39*06,ighd6-25*01,ighj5*02
38411,ighv3-15*06,ighd6-19*01,ighj4*03
38412,ighv2-70d*14,ighd3-3*01,ighj6*04
38413,ighv3-66*01,ighd5-12*01,ighj4*03
38414,ighv1-8*01,ighd4-17*01,ighj3*01
38415,ighv3-53*01,ighd1-7*01,ighj4*02
38416,ighv1-8*01,ighd4-4*01,ighj3*01
38417,ighv1-69d*01,ighd3-16*02,ighj4*03
38418,ighv1-69d*01,ighd3-10*02,ighj4*03
38419,ighv3-49*05,ighd3-16*02,ighj6*01
38420,ighv1-24*01,ighd3-16*02,ighj4*03
38421,ighv5-51*03,ighd6-6*01,ighj4*02
38422,ighv3-64*05,ighd6-6*01,ighj5*02
38423,ighv3-33*02,ighd6-6*01,ighj4*03
38424,ighv1-58*02,ighd1-1*01,ighj4*03
38425,ighv1-2*07,ighd6-6*01,ighj3*02
38426,ighv2-5*01,ighd3-9*01,ighj4*02
38427,ighv1-69*14,ighd6-25*01,ighj4*03
38428,ighv2-26*02,ighd6-19*01,ighj4*03
38429,ighv2-26*02,ighd2-8*02,ighj4*03
38430,ighv3-64d*09,ighd2-21*01,ighj6*04
38431,ighv1-46*04,ighd3-3*02,ighj4*03
38432,ighv3-9*02,ighd6-6*01,ighj6*01
38433,ighv3-20*01,ighd4-4*01,ighj4*03
38434,ighv1-46*04,ighd6-13*01,ighj4*03
38435,ighv1-18*03,ighd3-9*01,ighj3*01
38436,ighv2-70d*04,ighd1-1*01,ighj4*03
38437,ighv1-24*01,ighd3-22*01,ighj4*03
38438,ighv1-69d*01,ighd6-6*01,ighj4*03
38439,ighv2-26*02,ighd4-17*01,ighj6*01
38440,ighv1-69*14,ighd1-7*01,ighj6*01
38441,ighv7-4-1*01,ighd3-3*02,ighj4*03
38442,ighv2-70d*14,ighd3-16*01,ighj5*02
38443,ighv1-69*09,ighd3-9*01,ighj5*02
38444,ighv4-34*09,ighd3-22*01,ighj4*02
38445,ighv2-26*02,ighd2-21*02,ighj4*03
38446,ighv2-5*01,ighd2-21*01,ighj5*02
38447,ighv1-8*01,ighd3-22*01,ighj4*02
38448,ighv1-69-2*01,ighd3-9*01,ighj4*02
38449,ighv1-2*06,ighd6-6*01,ighj6*04
38450,ighv1-69*14,ighd2-15*01,ighj4*03
38451,ighv1-3*03,ighd4-4*01,ighj5*01
38452,ighv1-24*01,ighd3-22*01,ighj6*04
38453,ighv1-58*02,ighd5-18*01,ighj4*03
38454,ighv1-58*02,ighd6-25*01,ighj4*03
38455,ighv4-39*01,ighd6-25*01,ighj3*02
38456,ighv1-69d*01,ighd4-4*01,ighj4*03
38457,ighv6-1*02,ighd6-13*01,ighj6*01
38458,ighv3-64d*09,ighd4-17*01,ighj6*04
38459,ighv1-69*14,ighd6-13*01,ighj4*03
38460,ighv1-69-2*01,ighd6-13*01,ighj4*02
38461,ighv3-64*05,ighd4-17*01,ighj4*02
38462,ighv3-49*05,ighd3-3*02,ighj4*03
38463,ighv1-69*14,ighd3-16*02,ighj4*03
38464,ighv2-70*20,ighd5-18*01,ighj6*01
38465,ighv2-5*01,ighd3-3*01,ighj4*02
38466,ighv4-39*01,ighd3-9*01,ighj3*02
38467,ighv1-45*02,ighd4-17*01,ighj6*04
38468,ighv1-69d*01,ighd6-6*01,ighj4*02
38469,ighv1-18*04,ighd6-25*01,ighj4*03
38470,ighv4-31*10,ighd1-20*01,ighj4*02
38471,ighv1-58*01,ighd1-26*01,ighj4*02
38472,ighv1-69d*01,ighd4-4*01,ighj4*02
38473,ighv1-18*04,ighd1-26*01,ighj4*03
38474,ighv4-39*06,ighd1-26*01,ighj4*02
38475,ighv3-48*04,ighd2-8*02,ighj4*03
38476,ighv1-69d*01,ighd2-21*01,ighj4*02
38477,ighv3-nl1*01,ighd3-16*02,ighj6*01
38478,ighv4-30-4*01,ighd6-19*01,ighj5*02
38479,ighv2-26*03,ighd3-3*01,ighj4*02
38480,ighv3-72*01,ighd6-6*01,ighj4*02
38481,ighv1-3*02,ighd5-18*01,ighj4*02
38482,ighv1-3*03,ighd3-22*01,ighj3*02
38483,ighv1-69d*01,ighd1-7*01,ighj4*02
38484,ighv4-31*10,ighd3-3*01,ighj4*02
38485,ighv1-69*09,ighd3-3*01,ighj4*02
38486,ighv1-2*06,ighd2-21*01,ighj4*02
38487,ighv1-58*01,ighd6-25*01,ighj4*02
38488,ighv3-13*01,ighd4-17*01,ighj4*02
38489,ighv1-69*14,ighd3-3*02,ighj4*03
38490,ighv4-38-2*01,ighd5-18*01,ighj3*01
38491,ighv2-5*02,ighd6-13*01,ighj6*01
38492,ighv1-69d*01,ighd6-25*01,ighj6*01
38493,ighv1-18*04,ighd3-3*02,ighj5*01
38494,ighv3-35*02,ighd3-9*01,ighj4*03
38495,ighv1-18*04,ighd6-13*01,ighj6*01
38496,ighv3-21*02,ighd1-1*01,ighj4*02
38497,ighv3-21*02,ighd4-17*01,ighj6*04
38498,ighv1-69*09,ighd6-13*01,ighj2*01
38499,ighv1-8*01,ighd5-18*01,ighj5*02
38500,ighv2-70d*14,ighd2-21*01,ighj4*02
38501,ighv5-10-1*03,ighd2-2*02,ighj3*01
38502,ighv3-20*04,ighd3-3*01,ighj4*02
38503,ighv2-70*10,ighd6-13*01,ighj4*02
38504,ighv2-70d*04,ighd4-17*01,ighj6*01
38505,ighv1-69d*01,ighd6-25*01,ighj4*02
38506,ighv1-69*14,ighd3-3*02,ighj5*01
38507,ighv3-30-5*01,ighd3-9*01,ighj3*01
38508,ighv1-18*04,ighd3-3*02,ighj4*03
38509,ighv3-33*06,ighd1-7*01,ighj2*01
38510,ighv1-3*02,ighd3-22*01,ighj6*04
38511,ighv3-30-5*01,ighd2-2*02,ighj4*02
38512,ighv2-70d*14,ighd3-9*01,ighj5*02
38513,ighv3-21*06,ighd1-7*01,ighj4*03
38514,ighv7-4-1*02,ighd4-4*01,ighj4*02
38515,ighv1-45*01,ighd3-22*01,ighj4*03
38516,ighv3-11*06,ighd3-3*02,ighj5*01
38517,ighv2-5*01,ighd6-6*01,ighj4*02
38518,ighv5-51*03,ighd1-20*01,ighj4*02
38519,ighv4-61*08,ighd6-13*01,ighj6*01
38520,ighv1-24*01,ighd3-9*01,ighj4*03
38521,ighv3-30-3*03,ighd2-8*01,ighj4*02
38522,ighv1-3*03,ighd6-13*01,ighj4*03
38523,ighv2-5*02,ighd1-26*01,ighj3*02
38524,ighv5-10-1*03,ighd2-21*01,ighj6*04
38525,ighv3-21*06,ighd3-10*02,ighj4*03
38526,ighv3-43d*04,ighd3-9*01,ighj4*02
38527,ighv2-5*02,ighd1-26*01,ighj4*03
38528,ighv2-70*20,ighd1-1*01,ighj3*02
38529,ighv1-46*03,ighd4-4*01,ighj4*02
38530,ighv4-28*06,ighd5-5*01,ighj6*01
38531,ighv1-46*04,ighd5-18*01,ighj4*03
38532,ighv4-59*01,ighd4-17*01,ighj6*04
38533,ighv2-70*20,ighd2-8*02,ighj5*01
38534,ighv3-33*06,ighd1-20*01,ighj4*02
38535,ighv1-46*04,ighd1-26*01,ighj4*03
38536,ighv1-46*03,ighd3-22*01,ighj6*04
38537,ighv1-69*14,ighd4-4*01,ighj4*03
38538,ighv1-58*02,ighd1-7*01,ighj6*01
38539,ighv6-1*02,ighd5-18*01,ighj4*03
38540,ighv3-9*02,ighd3-10*02,ighj3*02
38541,ighv2-70*20,ighd5-5*01,ighj4*03
38542,ighv2-70*20,ighd6-25*01,ighj6*01
38543,ighv1-69d*01,ighd1-7*01,ighj6*04
38544,ighv3-62*04,ighd2-15*01,ighj4*03
38545,ighv1-3*03,ighd3-10*02,ighj5*01
38546,ighv2-26*03,ighd4-4*01,ighj6*04
38547,ighv1-18*03,ighd3-16*01,ighj4*02
38548,ighv3-33*06,ighd3-3*01,ighj4*02
38549,ighv3-9*02,ighd3-22*01,ighj5*01
38550,ighv1-58*02,ighd1-1*01,ighj4*03
38551,ighv3-9*01,ighd2-15*01,ighj6*04
38552,ighv2-26*03,ighd3-16*01,ighj4*02
38553,ighv1-58*02,ighd3-22*01,ighj4*03
38554,ighv3-43d*04,ighd2-15*01,ighj4*02
38555,ighv1-69-2*01,ighd2-21*01,ighj4*02
38556,ighv3-15*06,ighd3-16*02,ighj4*03
38557,ighv4-31*10,ighd2-8*01,ighj3*01
38558,ighv1-69*09,ighd6-25*01,ighj6*04
38559,ighv3-74*02,ighd6-25*01,ighj6*01
38560,ighv3-7*05,ighd2-15*01,ighj6*04
38561,ighv1-69*14,ighd3-10*02,ighj6*01
38562,ighv2-70*10,ighd1-26*01,ighj4*02
38563,ighv6-1*02,ighd3-3*02,ighj4*03
38564,ighv2-70d*04,ighd3-3*02,ighj4*03
38565,ighv1-8*02,ighd3-3*02,ighj2*01
38566,ighv3-23*01,ighd3-3*01,ighj4*02
38567,ighv3-53*01,ighd3-22*01,ighj2*01
38568,ighv3-73*02,ighd1-26*01,ighj6*04
38569,ighv1-2*07,ighd6-25*01,ighj4*03
38570,ighv1-58*02,ighd6-13*01,ighj4*03
38571,ighv4-30-4*02,ighd2-8*02,ighj6*01
38572,ighv1-69*09,ighd3-22*01,ighj4*02
38573,ighv1-8*01,ighd3-9*01,ighj6*04
38574,ighv1-8*02,ighd1-20*01,ighj4*03
38575,ighv2-70*10,ighd3-22*01,ighj3*01
38576,ighv3-64d*09,ighd3-9*01,ighj4*02
38577,ighv1-8*02,ighd5-5*01,ighj4*03
38578,ighv2-26*02,ighd5-5*01,ighj4*03
38579,ighv4-28*05,ighd3-9*01,ighj4*02
38580,ighv2-26*02,ighd3-9*01,ighj4*03
38581,ighv3-64d*09,ighd1-1*01,ighj4*02
38582,ighv1-8*01,ighd6-13*01,ighj4*02
38583,ighv1-24*01,ighd2-2*02,ighj4*02
38584,ighv3-43*02,ighd3-10*01,ighj5*02
38585,ighv3-64d*06,ighd3-22*01,ighj4*03
38586,ighv1-69-2*01,ighd5-12*01,ighj6*04
38587,ighv2-70*10,ighd1-26*01,ighj4*02
38588,ighv1-3*03,ighd1-26*01,ighj4*03
38589,ighv3-23d*01,ighd6-25*01,ighj6*01
38590,ighv3-15*05,ighd6-19*01,ighj4*02
38591,ighv1-69-2*01,ighd6-25*01,ighj4*03
38592,ighv1-69-2*01,ighd6-6*01,ighj6*01
38593,ighv3-30-5*02,ighd6-19*01,ighj4*03
38594,ighv3-64d*09,ighd1-20*01,ighj4*02
38595,ighv3-21*02,ighd5-5*01,ighj6*04
38596,ighv1-69*14,ighd6-25*01,ighj4*03
38597,ighv3-30*03,ighd2-21*01,ighj4*02
38598,ighv1-3*02,ighd1-7*01,ighj6*04
38599,ighv3-7*05,ighd2-21*01,ighj4*02
38600,ighv1-46*04,ighd4-4*01,ighj4*03
38601,ighv3-48*04,ighd6-19*01,ighj3*02
38602,ighv3-23d*01,ighd3-3*02,ighj5*01
